CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,fullname
14277,MR.,JERRY,SHE,1956-04-27,S,M,jerry0@adventure-works.com,"$70,000 ",2,High School,Skilled Manual,N,MR.JERRYSHE
14278,MS.,OLIVIA,SANCHEZ,1958-07-21,M,F,olivia25@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y,MS.OLIVIASANCHEZ
14279,MS.,TAYLOR,BARNES,1958-08-04,M,F,taylor28@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y,MS.TAYLORBARNES
14281,MR.,DANIEL,WILSON,1973-07-06,S,M,daniel25@adventure-works.com,"$80,000 ",0,Bachelors,Management,N,MR.DANIELWILSON
14282,MS.,BRIANNA,LEWIS,1974-03-23,S,F,brianna20@adventure-works.com,"$30,000 ",0,High School,Professional,Y,MS.BRIANNALEWIS
14283,MR.,SETH,SIMMONS,1974-10-08,S,M,seth63@adventure-works.com,"$60,000 ",0,Partial College,Professional,N,MR.SETHSIMMONS
14284,MR.,WYATT,ANDERSON,1974-06-17,S,M,wyatt10@adventure-works.com,"$60,000 ",0,Partial College,Professional,N,MR.WYATTANDERSON
14285,MS.,TAYLOR,HUGHES,1974-12-04,S,F,taylor36@adventure-works.com,"$60,000 ",0,Partial College,Professional,N,MS.TAYLORHUGHES
14286,MRS.,KRISTINE,HERNANDEZ,1959-04-12,M,F,kristine5@adventure-works.com,"$120,000 ",1,Bachelors,Management,Y,MRS.KRISTINEHERNANDEZ
14287,MR.,DEREK,XIE,1959-08-27,S,M,derek3@adventure-works.com,"$150,000 ",0,Graduate Degree,Management,Y,MR.DEREKXIE
14288,MS.,CHRISTINA,RAMIREZ,1966-03-09,S,F,christina5@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,N,MS.CHRISTINARAMIREZ
14289,MS.,JESSICA,MARTINEZ,1966-08-22,S,F,jessica65@adventure-works.com,"$150,000 ",0,Bachelors,Management,N,MS.JESSICAMARTINEZ
14290,MR.,JONATHAN,WILSON,1957-03-10,S,M,jonathan57@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y,MR.JONATHANWILSON
14291,MR.,TYLER,WHITE,1957-08-20,S,M,tyler1@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N,MR.TYLERWHITE
14292,MRS.,ISABELLA,ROSS,1957-09-28,S,F,isabella15@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y,MRS.ISABELLAROSS
14293,MR.,KYLE,CAMPBELL,1957-02-15,M,M,kyle37@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.KYLECAMPBELL
14294,MR.,STEVEN,GRAY,1957-11-22,M,M,steven16@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.STEVENGRAY
14295,MRS.,HANNAH,THOMAS,1957-07-14,S,F,hannah10@adventure-works.com,"$60,000 ",2,High School,Professional,Y,MRS.HANNAHTHOMAS
14296,MR.,BENJAMIN,RUSSELL,1957-05-17,M,M,benjamin21@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.BENJAMINRUSSELL
14297,MRS.,KRISTIN,RAJI,1957-01-12,M,F,kristin18@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y,MRS.KRISTINRAJI
14298,MRS.,KAITLYN,JENKINS,1957-07-14,M,F,kaitlyn74@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y,MRS.KAITLYNJENKINS
14299,MR.,JERMAINE,CHANDRA,1967-06-11,M,M,jermaine1@adventure-works.com,"$90,000 ",2,Bachelors,Professional,N,MR.JERMAINECHANDRA
14300,MR.,COLIN,HE,1967-02-01,S,M,colin19@adventure-works.com,"$90,000 ",4,Bachelors,Professional,Y,MR.COLINHE
14301,MR.,RUBEN,VAZQUEZ,1962-03-17,M,M,ruben38@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,MR.RUBENVAZQUEZ
14302,MRS.,APRIL,BECK,1962-07-15,S,F,april16@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,MRS.APRILBECK
14303,MRS.,BRIANA,RAMOS,1962-06-20,M,F,briana14@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y,MRS.BRIANARAMOS
14304,MRS.,JACQUELYN,JIMENEZ,1962-02-15,M,F,jacquelyn5@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y,MRS.JACQUELYNJIMENEZ
14305,MR.,BRENDAN,SHEN,1962-07-11,M,M,brendan2@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y,MR.BRENDANSHEN
14306,MR.,BYRON,RAMOS,1961-05-08,M,M,byron11@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MR.BYRONRAMOS
14307,MR.,ROSS,PEREZ,1961-06-05,M,M,ross20@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MR.ROSSPEREZ
14308,MS.,MARIE,RAMOS,1966-08-27,S,F,marie41@adventure-works.com,"$100,000 ",0,Bachelors,Professional,N,MS.MARIERAMOS
14309,MR.,ORLANDO,SANZ,1966-05-09,S,M,orlando20@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N,MR.ORLANDOSANZ
14310,MR.,JON,ZENG,1966-07-22,S,M,jon42@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N,MR.JONZENG
14311,MR.,ERIK,ALVAREZ,1966-04-14,S,M,erik6@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N,MR.ERIKALVAREZ
14312,MRS.,CLAUDIA,LIN,1960-10-26,M,F,claudia6@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MRS.CLAUDIALIN
14313,MR.,CHRISTIAN,SMITH,1960-10-14,M,M,christian30@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MR.CHRISTIANSMITH
14314,MRS.,KATHERINE,COOPER,1965-01-16,M,F,katherine12@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y,MRS.KATHERINECOOPER
14315,MR.,CARL,CHANDER,1964-07-04,S,M,carl15@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,MR.CARLCHANDER
14316,MR.,LEONARD,ANAND,1962-01-07,M,M,leonard24@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MR.LEONARDANAND
14317,MR.,STEVE,LIANG,1962-08-22,S,M,steve19@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,MR.STEVELIANG
14318,MR.,SETH,ROGERS,1962-10-18,M,M,seth90@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MR.SETHROGERS
14319,MRS.,RENEE,SANZ,1962-12-25,M,F,renee18@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MRS.RENEESANZ
14320,MRS.,AMY,HU,1961-02-04,M,F,amy27@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MRS.AMYHU
14321,MR.,JACKSON,EVANS,1958-10-26,M,M,jackson30@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y,MR.JACKSONEVANS
14322,MRS.,SYDNEY,THOMAS,1958-07-10,S,F,sydney74@adventure-works.com,"$90,000 ",2,Bachelors,Management,Y,MRS.SYDNEYTHOMAS
14323,MR.,COLIN,TANG,1957-09-20,S,M,colin27@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,N,MR.COLINTANG
14324,MRS.,JESSIE,ALVAREZ,1957-03-10,S,F,jessie2@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,MRS.JESSIEALVAREZ
14325,MRS.,CRYSTAL,LI,1957-07-05,S,F,crystal5@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,MRS.CRYSTALLI
14326,MR.,JOE,PEREZ,1957-04-02,S,M,joe23@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,MR.JOEPEREZ
14327,MR.,KYLE,BUTLER,1976-02-19,S,M,kyle9@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,MR.KYLEBUTLER
14328,MS.,ANDREA,ROGERS,1976-08-08,S,F,andrea19@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,MS.ANDREAROGERS
14329,MS.,HOLLY,SANCHEZ,1976-01-20,S,F,holly18@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,MS.HOLLYSANCHEZ
14330,MR.,MATTHEW,HARRIS,1976-10-05,M,M,matthew19@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MR.MATTHEWHARRIS
14331,MR.,TIMOTHY,MURPHY,1980-02-24,S,M,timothy16@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,MR.TIMOTHYMURPHY
14332,MS.,JADE,ROGERS,1980-04-21,S,F,jade15@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,MS.JADEROGERS
14333,MR.,BOBBY,SURI,1980-04-04,S,M,bobby2@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N,MR.BOBBYSURI
14334,MR.,PATRICK,MURPHY,1980-07-25,M,M,patrick20@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MR.PATRICKMURPHY
14335,MS.,ALLISON,COX,1978-09-13,M,F,allison9@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MS.ALLISONCOX
14336,MR.,GABRIEL,BAKER,1978-08-07,M,M,gabriel38@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MR.GABRIELBAKER
14337,MS.,OLIVIA,COLEMAN,1978-03-01,S,F,olivia51@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.OLIVIACOLEMAN
14338,MS.,NATALIE,TAYLOR,1978-05-25,M,F,natalie76@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.NATALIETAYLOR
14339,MS.,BRANDY,SURI,1977-12-02,S,F,brandy18@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N,MS.BRANDYSURI
14340,MS.,MIRANDA,BUTLER,1977-04-01,S,F,miranda14@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MS.MIRANDABUTLER
14341,MR.,SEAN,SANDERS,1979-10-23,M,M,sean10@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N,MR.SEANSANDERS
14342,MS.,BETH,RUIZ,1979-03-26,S,F,beth4@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.BETHRUIZ
14343,MR.,XAVIER,TURNER,1979-07-24,M,M,xavier37@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MR.XAVIERTURNER
14344,MR.,KURT,XIE,1939-09-21,S,M,kurt2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,MR.KURTXIE
14345,MRS.,KRISTI,RODRIGUEZ,1940-02-09,M,F,kristi37@adventure-works.com,"$40,000 ",2,Bachelors,Management,N,MRS.KRISTIRODRIGUEZ
14346,MRS.,EVELYN,PEREZ,1941-06-01,S,F,evelyn21@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,MRS.EVELYNPEREZ
14347,MRS.,TARA,GOEL,1941-05-17,S,F,tara20@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,MRS.TARAGOEL
14348,MR.,ALEX,SCOTT,1942-11-16,M,M,alex44@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,MR.ALEXSCOTT
14349,MS.,NICOLE,GRIFFIN,1976-05-11,M,F,nicole70@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MS.NICOLEGRIFFIN
14350,MS.,EMILY,MOORE,1976-06-08,S,F,emily8@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.EMILYMOORE
14351,MS.,RILEY,GRAY,1976-02-02,S,F,riley25@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,MS.RILEYGRAY
14352,MS.,MELISSA,BUTLER,1975-03-18,S,F,melissa9@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.MELISSABUTLER
14353,MS.,ERIN,REED,1975-06-15,S,F,erin24@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.ERINREED
14354,MR.,SETH,GREEN,1974-07-28,S,M,seth32@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N,MR.SETHGREEN
14355,MR.,IAN,KING,1973-11-11,M,M,ian25@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y,MR.IANKING
14356,MS.,ISABELLA,BAKER,1967-07-19,S,F,isabella47@adventure-works.com,"$100,000 ",0,Bachelors,Management,Y,MS.ISABELLABAKER
14357,MR.,DALTON,COLLINS,1967-07-13,M,M,dalton45@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y,MR.DALTONCOLLINS
14358,MRS.,AMANDA,WATSON,1967-12-22,M,F,amanda18@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y,MRS.AMANDAWATSON
14359,MR.,EDUARDO,HENDERSON,1968-11-02,M,M,eduardo49@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,MR.EDUARDOHENDERSON
14360,MRS.,SAMANTHA,PATTERSON,1959-04-17,S,F,samantha36@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,MRS.SAMANTHAPATTERSON
14361,MR.,FRANKLIN,RAJE,1959-01-24,M,M,franklin31@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,MR.FRANKLINRAJE
14362,MR.,ROBERTO,GILL,1972-05-03,S,M,roberto14@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y,MR.ROBERTOGILL
14363,MS.,NATALIE,LONG,1973-09-04,S,F,natalie32@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,MS.NATALIELONG
14364,MR.,MARIO,RAI,1973-03-09,M,M,mario16@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,MR.MARIORAI
14365,MR.,EVAN,WARD,1973-05-19,M,M,evan13@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,N,MR.EVANWARD
14366,MRS.,ANNA,BROOKS,1971-01-22,S,F,anna23@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.ANNABROOKS
14367,MRS.,COURTNEY,GREEN,1971-03-01,S,F,courtney11@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.COURTNEYGREEN
14368,MR.,RICHARD,THOMPSON,1971-03-15,M,M,richard9@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MR.RICHARDTHOMPSON
14369,MR.,DEVIN,SANCHEZ,1971-08-20,M,M,devin83@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MR.DEVINSANCHEZ
14370,MRS.,MEGHAN,DOMINGUEZ,1972-09-09,M,F,meghan12@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.MEGHANDOMINGUEZ
14371,MR.,JEREMIAH,LEWIS,1972-06-08,M,M,jeremiah9@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,MR.JEREMIAHLEWIS
14372,MRS.,KAITLYN,WASHINGTON,1972-07-11,M,F,kaitlyn80@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.KAITLYNWASHINGTON
14373,MR.,RICARDO,JAI,1972-06-14,M,M,ricardo11@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MR.RICARDOJAI
14374,MR.,DAVID,YANG,1972-09-18,M,M,david59@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y,MR.DAVIDYANG
14375,MRS.,ALEXANDRA,MOORE,1970-05-12,M,F,alexandra71@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,MRS.ALEXANDRAMOORE
14376,MRS.,FAITH,TORRES,1944-04-19,S,F,faith25@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.FAITHTORRES
14377,MRS.,PAULA,RUIZ,1944-06-09,S,F,paula4@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.PAULARUIZ
14378,MR.,CORY,MEHTA,1944-09-01,S,M,cory12@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y,MR.CORYMEHTA
14379,MR.,RICHARD,FOSTER,1944-02-22,M,M,richard71@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y,MR.RICHARDFOSTER
14380,MRS.,KAYLEE,WATSON,1944-07-11,M,F,kaylee6@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MRS.KAYLEEWATSON
14381,MRS.,ALEXA,COOPER,1944-12-22,S,F,alexa16@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MRS.ALEXACOOPER
14382,MR.,DARREN,BLANCO,1944-11-06,S,M,darren38@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MR.DARRENBLANCO
14383,MR.,MARVIN,FERRIER,1945-05-21,M,M,marvin9@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MR.MARVINFERRIER
14384,MRS.,RACHEL,MILLER,1945-05-22,M,F,rachel8@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MRS.RACHELMILLER
14385,MRS.,MARIA,HALL,1945-10-20,M,F,maria64@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MRS.MARIAHALL
14386,MRS.,MARISSA,WOOD,1946-07-20,S,F,marissa0@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,MRS.MARISSAWOOD
14387,MRS.,BRITTANY,HUGHES,1946-12-02,M,F,brittany10@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,MRS.BRITTANYHUGHES
14388,MRS.,KAYLEE,ROGERS,1946-07-15,M,F,kaylee16@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MRS.KAYLEEROGERS
14389,MR.,RYAN,HARRIS,1947-08-02,M,M,ryan36@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MR.RYANHARRIS
14390,MR.,LOGAN,KUMAR,1947-11-22,M,M,logan1@adventure-works.com,"$60,000 ",2,Bachelors,Management,N,MR.LOGANKUMAR
14391,MR.,JASON,LONG,1947-03-08,M,M,jason7@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.JASONLONG
14392,MR.,JUSTIN,JACKSON,1947-08-24,M,M,justin31@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.JUSTINJACKSON
14393,MR.,JOS?,PEREZ,1947-10-05,S,M,jos?41@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.JOS?PEREZ
14394,MR.,JACOB,RODRIGUEZ,1947-10-07,M,M,jacob16@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.JACOBRODRIGUEZ
14395,MR.,DEVIN,REED,1947-03-23,S,M,devin85@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.DEVINREED
14396,MRS.,ZOE,SANCHEZ,1948-04-17,S,F,zoe22@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.ZOESANCHEZ
14397,MRS.,SIERRA,EDWARDS,1948-03-24,S,F,sierra1@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.SIERRAEDWARDS
14399,MR.,JEREMY,PETERSON,1948-05-06,S,M,jeremy35@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MR.JEREMYPETERSON
14400,MR.,BRANDON,BROWN,1948-10-22,S,M,brandon42@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.BRANDONBROWN
14401,MR.,JOSE,KUMAR,1949-03-09,M,M,jose22@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,MR.JOSEKUMAR
14402,MRS.,HAILEY,PARKER,1949-05-21,S,F,hailey50@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.HAILEYPARKER
14403,MRS.,ANGELICA,RUSSELL,1949-03-19,S,F,angelica19@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.ANGELICARUSSELL
14404,MRS.,RACHEL,DAVIS,1950-09-27,S,F,rachel7@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.RACHELDAVIS
14405,MR.,DYLAN,WALKER,1950-06-01,M,M,dylan53@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.DYLANWALKER
14406,MRS.,CARRIE,SCHMIDT,1950-08-15,M,F,carrie17@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.CARRIESCHMIDT
14407,MR.,THOMAS,BRYANT,1950-06-04,M,M,thomas20@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.THOMASBRYANT
14408,MRS.,JASMINE,COOK,1950-08-14,S,F,jasmine25@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MRS.JASMINECOOK
14409,MR.,ERIC,WANG,1950-04-26,M,M,eric32@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.ERICWANG
14410,MRS.,ARIANNA,BROOKS,1950-06-26,M,F,arianna22@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MRS.ARIANNABROOKS
14411,MRS.,ASHLEY,JOHNSON,1951-02-04,S,F,ashley1@adventure-works.com,"$70,000 ",2,High School,Professional,Y,MRS.ASHLEYJOHNSON
14412,MRS.,NICOLE,BLUE,1951-04-03,S,F,nicole51@adventure-works.com,"$70,000 ",2,High School,Professional,Y,MRS.NICOLEBLUE
14413,MRS.,RACHEL,PATTERSON,1951-02-15,M,F,rachel58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.RACHELPATTERSON
14414,MRS.,RACHEL,WILSON,1951-09-14,M,F,rachel9@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,MRS.RACHELWILSON
14415,MR.,WILLIAM,DAVIS,1951-11-16,M,M,william21@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.WILLIAMDAVIS
14416,MRS.,MADISON,FLORES,1952-04-28,M,F,madison48@adventure-works.com,"$60,000 ",3,High School,Professional,Y,MRS.MADISONFLORES
14417,MR.,ERNEST,LU,1952-02-05,S,M,ernest11@adventure-works.com,"$60,000 ",3,High School,Professional,Y,MR.ERNESTLU
14418,MRS.,REBECCA,YOUNG,1952-04-26,M,F,rebecca25@adventure-works.com,"$60,000 ",3,High School,Professional,Y,MRS.REBECCAYOUNG
14419,MRS.,ABIGAIL,WARD,1952-05-13,M,F,abigail17@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MRS.ABIGAILWARD
14420,MRS.,CHLOE,WRIGHT,1952-08-19,S,F,chloe18@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MRS.CHLOEWRIGHT
14421,MRS.,HANNAH,BARNES,1952-07-28,M,F,hannah26@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y,MRS.HANNAHBARNES
14422,MRS.,CARA,LU,1958-11-06,S,F,cara7@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,MRS.CARALU
14423,MRS.,JILL,RUIZ,1958-06-20,M,F,jill9@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,MRS.JILLRUIZ
14424,MRS.,STEFANIE,RAMAN,1957-07-08,S,F,stefanie9@adventure-works.com,"$110,000 ",2,Partial College,Professional,Y,MRS.STEFANIERAMAN
14425,MR.,VICTOR,CARLSON,1957-08-18,M,M,victor18@adventure-works.com,"$120,000 ",2,High School,Professional,Y,MR.VICTORCARLSON
14426,MRS.,MADISON,HUGHES,1957-08-23,M,F,madison47@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y,MRS.MADISONHUGHES
14427,MR.,EMMANUEL,PATEL,1956-05-08,M,M,emmanuel3@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,MR.EMMANUELPATEL
14428,MRS.,CASSIE,ANDERSEN,1955-10-12,S,F,cassie11@adventure-works.com,"$130,000 ",3,Partial College,Professional,N,MRS.CASSIEANDERSEN
14429,MRS.,LACEY,HE,1955-07-25,S,F,lacey31@adventure-works.com,"$130,000 ",3,Partial College,Professional,N,MRS.LACEYHE
14430,MRS.,SYDNEY,JONES,1957-07-06,M,F,sydney67@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y,MRS.SYDNEYJONES
14431,MRS.,KAYLA,MOORE,1956-11-21,M,F,kayla8@adventure-works.com,"$70,000 ",3,Partial College,Professional,N,MRS.KAYLAMOORE
14432,MR.,ANTONIO,RUSSELL,1933-08-24,S,M,antonio20@adventure-works.com,"$90,000 ",4,Graduate Degree,Management,Y,MR.ANTONIORUSSELL
14433,MRS.,JENNIFER,PETERSON,1933-06-05,M,F,jennifer68@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,MRS.JENNIFERPETERSON
14434,MRS.,SOPHIA,HILL,1933-03-28,S,F,sophia12@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,MRS.SOPHIAHILL
14435,MRS.,JENNIFER,WILSON,1933-04-16,M,F,jennifer35@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,MRS.JENNIFERWILSON
14436,MR.,JOHN,MARTIN,1965-09-04,M,M,john52@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y,MR.JOHNMARTIN
14437,MR.,MITCHELL,ANAND,1965-08-02,M,M,mitchell18@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,MR.MITCHELLANAND
14438,MRS.,GABRIELLE,GONZALES,1965-04-16,S,F,gabrielle39@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y,MRS.GABRIELLEGONZALES
14439,MR.,BRIAN,COX,1965-08-02,M,M,brian22@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,MR.BRIANCOX
14440,MR.,JON,TANG,1965-11-13,M,M,jon44@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,MR.JONTANG
14441,MR.,WILLIAM,LEWIS,1965-11-07,M,M,william27@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y,MR.WILLIAMLEWIS
14442,MRS.,SHELBY,PETERSON,1965-06-24,S,F,shelby5@adventure-works.com,"$120,000 ",3,Partial College,Professional,Y,MRS.SHELBYPETERSON
14443,MR.,BENJAMIN,WILSON,1965-11-04,M,M,benjamin41@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y,MR.BENJAMINWILSON
14444,MR.,PATRICK,SANDERS,1965-03-11,M,M,patrick9@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y,MR.PATRICKSANDERS
14445,MR.,BENJAMIN,HENDERSON,1965-10-23,M,M,benjamin6@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y,MR.BENJAMINHENDERSON
14446,MR.,JEREMIAH,JOHNSON,1964-08-09,M,M,jeremiah25@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,MR.JEREMIAHJOHNSON
14447,MRS.,MADISON,ALEXANDER,1964-01-05,S,F,madison31@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,MRS.MADISONALEXANDER
14448,MRS.,LAUREN,BUTLER,1964-12-25,M,F,lauren61@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,MRS.LAURENBUTLER
14449,MR.,LOGAN,JENKINS,1964-05-10,S,M,logan9@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,MR.LOGANJENKINS
14450,MR.,KEVIN,BUTLER,1964-04-09,M,M,kevin17@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,MR.KEVINBUTLER
14451,MR.,TYLER,MOORE,1964-06-01,S,M,tyler14@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,N,MR.TYLERMOORE
14452,MR.,ALEX,GONZALEZ,1956-09-17,M,M,alex37@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y,MR.ALEXGONZALEZ
